Nom du Médicament,URL,Image URL,Age minimal d'utilisation,Allaitement,Boîte,Classe thérapeutique,Code ATC,Composition,Conservation,Contres-indication(s),Convention de Vienne,Distributeur ou fabriquant,Dosage,Effets indésirable,Grossesse,Indication(s),Laboratoire détenteur de l'AMM dans le pays d'origine,Lien du Produit,Mises en garde,Nature du Produit,Notice en arabe,Notice en français,PPC,PPV,Particularité,Posologies et mode d'administration,Princeps,Prix hospitalier,Présentation,RCP,Risque potentiel de dépendance ou d’abus,Statut,Substance (s) psychoactive (s),Tableau,Tiers Payant
,https://medicament.ma/medicament/flocip-500-mg-comprime-pellicule/,,,,,Quinolones,J01MA02,Ciprofloxacine,,,,SOTHEMA (https://medicament.ma/laboratoire/sothema/),500 MG,,,"La ciprofloxacine est indiquée dans le traitement des infections suivantes. Il convient de tenir compte des recommandations officielles concernant l'utilisation appropriée des antibiotiques. | Avant le début du traitement, il faut tenir compte en particulier des informations disponibles relatives aux résistances, en particulier des recommandations d'utilisation visant à éviter l'augmentation de la résistance aux antibiotiques. | Dans le cas des infections non compliquées, la ciprofloxacine ne sera utilisé que lorsque d'autres antibiotiques qui sont habituellement recommandés pour le traitement initial des infections en question sont considérés comme inappropriés ou ont échoué. | Adultes | •	Infections des voies respiratoires inférieures provoquées par des bactéries à Gram négatif | o	Exacerbations de la bronchopneumopathie chronique obstructive (BPCO) | o	Infections bronchopulmonaires en cas de fibrose kystique ou de bronchectasie | o	Pneumonie | •	Otite moyenne purulente chronique | •	Aggravation aiguë de la sinusite chronique, en particulier lorsqu'elle est provoquée par des bactéries à Gram négatif | •	Infections urinaires | •	Infections génitales à condition que des souches de Neisseria gonorrhoeae résistantes à la ciprofloxacine aient pu être exclues. | o	Urétrite et cervicite à gonocoques | o	Orchi-épididymite | o	Affections inflammatoires pelviennes (PID) | •	Infections du tube digestif (par ex. diarrhée de voyage) | •	Infections intra-abdominales | •	Infections de la peau et des tissus mous dues à des bactéries à Gram négatif | •	Otite externe maligne | •	Infections osseuses et articulaires | •	Prévention d'infections invasives à Neisseria meningitidis | •	Inhalation d'agents de la maladie du charbon (prophylaxie post-exposition et traitement) | La ciprofloxacine convient au traitement des patients neutropéniques avec fièvre, si l'on soupçonne que la fièvre est causée par une infection bactérienne. | Enfants et adolescents | •	Infections bronchopulmonaires provoquées par Pseudomonas aeruginosa chez les patients atteints de fibrose kystique. | •	Chez les enfants dès 1 an comme médicament de troisième choix dans le traitement des infections urinaires compliquées et en cas de pyélonéphrite provoquée par E. coli. L'indication du traitement ne sera posée qu'en accord avec le spécialiste, soit un pédiatre infectiologue ou un infectiologue. | Chez les enfants et les adolescents, la ciprofloxacine peut également être utilisée en cas d'infections graves si ce traitement est jugé nécessaire. | Le traitement ne doit être initié que par un médecin expérimenté dans le traitement de la fibrose kystique et/ou d'infections graves chez les enfants et les adolescents. | Des études cliniques portant sur les indications susmentionnées ont été réalisées. Pour d'autres indications, l'expérience clinique est limitée. | Les enfants de moins de 6 ans doivent être traités avec une forme galénique adéquate, avec une suspension ou une perfusion de ciprofloxacine. | Charbon (adultes et enfants) | Pour la prophylaxie post-exposition et pour le traitement du charbon après inhalation du germe Bacillus anthracis. L'efficacité de la ciprofloxacine dans le charbon a été démontrée par des expérimentations chez l'animal. Chez les enfants, les adolescents et les femmes enceintes, il faut vérifier s'il n'est pas possible de passer à un traitement par (amino )pénicilline lorsqu'on dispose de l'antibiogramme de la souche de Bacillus anthracis impliquée.",,,,Médicament,,,,74.30 dhs,,,,46.40 dhs,Boîte de 10,,,Commercialisé,,,
,https://medicament.ma/medicament/flonox-250mg-comprime/,,,,,"Antibiotique, quinolone (inhibiteur de l'ADN-gyrase)",J01MA02,Ciprofloxacine,,,,STERIPHARMA (https://medicament.ma/laboratoire/steripharma/),250 MG,,,"La ciprofloxacine est indiquée dans le traitement des infections suivantes. Il convient de tenir compte des recommandations officielles concernant l'utilisation appropriée des antibiotiques. | Avant le début du traitement, il faut tenir compte en particulier des informations disponibles relatives aux résistances, en particulier des recommandations d'utilisation visant à éviter l'augmentation de la résistance aux antibiotiques. | Dans le cas des infections non compliquées, la ciprofloxacine ne sera utilisé que lorsque d'autres antibiotiques qui sont habituellement recommandés pour le traitement initial des infections en question sont considérés comme inappropriés ou ont échoué. | Adultes | •	Infections des voies respiratoires inférieures provoquées par des bactéries à Gram négatif | o	Exacerbations de la bronchopneumopathie chronique obstructive (BPCO) | o	Infections bronchopulmonaires en cas de fibrose kystique ou de bronchectasie | o	Pneumonie | •	Otite moyenne purulente chronique | •	Aggravation aiguë de la sinusite chronique, en particulier lorsqu'elle est provoquée par des bactéries à Gram négatif | •	Infections urinaires | •	Infections génitales à condition que des souches de Neisseria gonorrhoeae résistantes à la ciprofloxacine aient pu être exclues. | o	Urétrite et cervicite à gonocoques | o	Orchi-épididymite | o	Affections inflammatoires pelviennes (PID) | •	Infections du tube digestif (par ex. diarrhée de voyage) | •	Infections intra-abdominales | •	Infections de la peau et des tissus mous dues à des bactéries à Gram négatif | •	Otite externe maligne | •	Infections osseuses et articulaires | •	Prévention d'infections invasives à Neisseria meningitidis | •	Inhalation d'agents de la maladie du charbon (prophylaxie post-exposition et traitement) | La ciprofloxacine convient au traitement des patients neutropéniques avec fièvre, si l'on soupçonne que la fièvre est causée par une infection bactérienne. | Enfants et adolescents | •	Infections bronchopulmonaires provoquées par Pseudomonas aeruginosa chez les patients atteints de fibrose kystique. | •	Chez les enfants dès 1 an comme médicament de troisième choix dans le traitement des infections urinaires compliquées et en cas de pyélonéphrite provoquée par E. coli. L'indication du traitement ne sera posée qu'en accord avec le spécialiste, soit un pédiatre infectiologue ou un infectiologue. | Chez les enfants et les adolescents, la ciprofloxacine peut également être utilisée en cas d'infections graves si ce traitement est jugé nécessaire. | Le traitement ne doit être initié que par un médecin expérimenté dans le traitement de la fibrose kystique et/ou d'infections graves chez les enfants et les adolescents. | Des études cliniques portant sur les indications susmentionnées ont été réalisées. Pour d'autres indications, l'expérience clinique est limitée. | Les enfants de moins de 6 ans doivent être traités avec une forme galénique adéquate, avec une suspension ou une perfusion de ciprofloxacine. | Charbon (adultes et enfants) | Pour la prophylaxie post-exposition et pour le traitement du charbon après inhalation du germe Bacillus anthracis. L'efficacité de la ciprofloxacine dans le charbon a été démontrée par des expérimentations chez l'animal. Chez les enfants, les adolescents et les femmes enceintes, il faut vérifier s'il n'est pas possible de passer à un traitement par (amino )pénicilline lorsqu'on dispose de l'antibiogramme de la souche de Bacillus anthracis impliquée.",,,,,,,,40.40 dhs,,,,25.20 dhs,Boite de 12,,,Commercialisé,,A,
,https://medicament.ma/medicament/flonox-500mg-comprime-2/,,,,,"Antibiotique, quinolone (inhibiteur de l'ADN-gyrase)",J01MA02,Ciprofloxacine,,,,STERIPHARMA (https://medicament.ma/laboratoire/steripharma/),,,,"La ciprofloxacine est indiquée dans le traitement des infections suivantes. Il convient de tenir compte des recommandations officielles concernant l'utilisation appropriée des antibiotiques. | Avant le début du traitement, il faut tenir compte en particulier des informations disponibles relatives aux résistances, en particulier des recommandations d'utilisation visant à éviter l'augmentation de la résistance aux antibiotiques. | Dans le cas des infections non compliquées, la ciprofloxacine ne sera utilisé que lorsque d'autres antibiotiques qui sont habituellement recommandés pour le traitement initial des infections en question sont considérés comme inappropriés ou ont échoué. | Adultes | •	Infections des voies respiratoires inférieures provoquées par des bactéries à Gram négatif | o	Exacerbations de la bronchopneumopathie chronique obstructive (BPCO) | o	Infections bronchopulmonaires en cas de fibrose kystique ou de bronchectasie | o	Pneumonie | •	Otite moyenne purulente chronique | •	Aggravation aiguë de la sinusite chronique, en particulier lorsqu'elle est provoquée par des bactéries à Gram négatif | •	Infections urinaires | •	Infections génitales à condition que des souches de Neisseria gonorrhoeae résistantes à la ciprofloxacine aient pu être exclues. | o	Urétrite et cervicite à gonocoques | o	Orchi-épididymite | o	Affections inflammatoires pelviennes (PID) | •	Infections du tube digestif (par ex. diarrhée de voyage) | •	Infections intra-abdominales | •	Infections de la peau et des tissus mous dues à des bactéries à Gram négatif | •	Otite externe maligne | •	Infections osseuses et articulaires | •	Prévention d'infections invasives à Neisseria meningitidis | •	Inhalation d'agents de la maladie du charbon (prophylaxie post-exposition et traitement) | La ciprofloxacine convient au traitement des patients neutropéniques avec fièvre, si l'on soupçonne que la fièvre est causée par une infection bactérienne. | Enfants et adolescents | •	Infections bronchopulmonaires provoquées par Pseudomonas aeruginosa chez les patients atteints de fibrose kystique. | •	Chez les enfants dès 1 an comme médicament de troisième choix dans le traitement des infections urinaires compliquées et en cas de pyélonéphrite provoquée par E. coli. L'indication du traitement ne sera posée qu'en accord avec le spécialiste, soit un pédiatre infectiologue ou un infectiologue. | Chez les enfants et les adolescents, la ciprofloxacine peut également être utilisée en cas d'infections graves si ce traitement est jugé nécessaire. | Le traitement ne doit être initié que par un médecin expérimenté dans le traitement de la fibrose kystique et/ou d'infections graves chez les enfants et les adolescents. | Des études cliniques portant sur les indications susmentionnées ont été réalisées. Pour d'autres indications, l'expérience clinique est limitée. | Les enfants de moins de 6 ans doivent être traités avec une forme galénique adéquate, avec une suspension ou une perfusion de ciprofloxacine. | Charbon (adultes et enfants) | Pour la prophylaxie post-exposition et pour le traitement du charbon après inhalation du germe Bacillus anthracis. L'efficacité de la ciprofloxacine dans le charbon a été démontrée par des expérimentations chez l'animal. Chez les enfants, les adolescents et les femmes enceintes, il faut vérifier s'il n'est pas possible de passer à un traitement par (amino )pénicilline lorsqu'on dispose de l'antibiogramme de la souche de Bacillus anthracis impliquée.",,,,Médicament,,,,72.70 dhs,,,,45.40 dhs,Boite de 12,,,Commercialisé,,A,
,https://medicament.ma/medicament/flotec-125ug-suspension-pour-inhalation-buccale-2/,,,,,Glucocorticoïde,R03BA05,Fluticasone,,,,MAPHAR (https://medicament.ma/laboratoire/maphar/),125 µg,,,Traitement continu anti-inflammatoire de l'asthme persistant.,,,,Médicament,,,,130.00 dhs,,,,81.20 dhs,Flacon de 120 doses,,,Commercialisé,,A,
,https://medicament.ma/medicament/flotral-10-mg-comprime/,,,,,Alpha-bloquant,G04CA01,Alfuzosine,,,,SUN PHARMACEUTICALS MOROCCO LLC (https://medicament.ma/laboratoire/sun-pharmaceuticals-morocco-llc/),10 MG,,,Traitement symptomatique des manifestations fonctionnelles de l'hyperplasie bénigne de la prostate (HBP).,,,,Médicament,,,,53.40 dhs,,,,33.40 dhs,Boîte de 10,,,Commercialisé,,A,
,https://medicament.ma/medicament/flotral-10-mg-comprime-2/,,,,,Alpha-bloquant,G04CA01,Alfuzosine,,,,SUN PHARMACEUTICALS MOROCCO LLC (https://medicament.ma/laboratoire/sun-pharmaceuticals-morocco-llc/),10 MG,,,Traitement symptomatique des manifestations fonctionnelles de l'hyperplasie bénigne de la prostate (HBP).,,,,Médicament,,,,137.90 dhs,,,,86.20 dhs,Boîte de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/flowair-10-mg-comprime-pellicule/,,,,,"Antiasthmatique, antagoniste des leucotriènes",R03DC03,Montélukast,,,,ZENITH PHARMA (https://medicament.ma/laboratoire/zenith-pharma/),10 MG,,,"Asthme bronchique chronique chez l'adulte et l'enfant dès 6 ans. | Chez les enfants de 2 à 5 ans présentant un asthme diagnostiqué avec certitude: | à titre de monothérapie lors des formes légères ne nécessitant pas l'emploi de stéroïdes | à titre de traitement d'appoint, en même temps que des corticoïdes lors des formes plus sévères. | Chez les enfants entre 6 mois et 2 ans présentant un asthme diagnostiqué avec certitude: | à titre de monothérapie lors des formes légères ne nécessitant pas l'emploi de stéroïdes, surtout lorsqu'une thérapie à inhaler est difficilement réalisable | à titre de traitement d'appoint, en même temps que des corticoïdes lors des formes plus sévères. | Soulagement des symptômes de la rhinite allergique (rhinite allergique saisonnière et perannuelle chez les adultes et les enfants dès 2 ans).",,,,Médicament,,,,210.00 dhs,,,,131.20 dhs,Boite de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/flowair-4-mg-comprime-a-croquer/,,,,,"Antiasthmatique, antagoniste des leucotriènes",R03DC03,Montélukast,,,,ZENITH PHARMA (https://medicament.ma/laboratoire/zenith-pharma/),4 MG,,,"Asthme bronchique chronique chez l'adulte et l'enfant dès 6 ans. | Chez les enfants de 2 à 5 ans présentant un asthme diagnostiqué avec certitude: | à titre de monothérapie lors des formes légères ne nécessitant pas l'emploi de stéroïdes | à titre de traitement d'appoint, en même temps que des corticoïdes lors des formes plus sévères. | Chez les enfants entre 6 mois et 2 ans présentant un asthme diagnostiqué avec certitude: | à titre de monothérapie lors des formes légères ne nécessitant pas l'emploi de stéroïdes, surtout lorsqu'une thérapie à inhaler est difficilement réalisable | à titre de traitement d'appoint, en même temps que des corticoïdes lors des formes plus sévères. | Soulagement des symptômes de la rhinite allergique (rhinite allergique saisonnière et perannuelle chez les adultes et les enfants dès 2 ans).",,,,Médicament,,,,196.40 dhs,,,,122.70 dhs,Boite de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/flowair-5-mg-comprime-a-croquer/,,,,,"Antiasthmatique, antagoniste des leucotriènes",R03DC03,Montélukast,,,,ZENITH PHARMA (https://medicament.ma/laboratoire/zenith-pharma/),5 MG,,,"Asthme bronchique chronique chez l'adulte et l'enfant dès 6 ans. | Chez les enfants de 2 à 5 ans présentant un asthme diagnostiqué avec certitude: | à titre de monothérapie lors des formes légères ne nécessitant pas l'emploi de stéroïdes | à titre de traitement d'appoint, en même temps que des corticoïdes lors des formes plus sévères. | Chez les enfants entre 6 mois et 2 ans présentant un asthme diagnostiqué avec certitude: | à titre de monothérapie lors des formes légères ne nécessitant pas l'emploi de stéroïdes, surtout lorsqu'une thérapie à inhaler est difficilement réalisable | à titre de traitement d'appoint, en même temps que des corticoïdes lors des formes plus sévères. | Soulagement des symptômes de la rhinite allergique (rhinite allergique saisonnière et perannuelle chez les adultes et les enfants dès 2 ans).",,,,Médicament,,,,206.00 dhs,,,,129.40 dhs,Boite de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/floxam-1-g-injectable-poudre-pour-preparation-injectable/,,,,,"Antibiotique, pénicilline résistante aux bêtalactamases",J01CF05,Flucloxacilline,,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),1 G,,,"Traitement des infections provoquées par des staphylocoques sensibles telles que les infections : | - de la peau (furonculose, anthrax, abcès, impétigo), des tissus mous et sous-cutanés (phlegmons, cellulites, lymphangites), | - des plaies traumatiques et chirurgicales, et des brûlures, | - des os (arthrite, ostéite, ostéomyélite, spondylodiscite), | - de l'oreille externe (otite externe), | - des voies respiratoires inférieures (abcès pulmonaire, pneumonie, broncho-pneumonie, pleurésie), | - de l'endocarde, | Et les septicémies",,,,Médicament,,,,21.60 dhs,,,,13.50 dhs,Boîte de 1 flacon + 1 solvant ( Alcool benzylique à 3% ),,,Commercialisé,,A,
,https://medicament.ma/medicament/floxam-1-g-injectable-poudre-pour-preparation-injectable-2/,,,,,"Antibiotique, pénicilline résistante aux bêtalactamases",J01CF05,Flucloxacilline,,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),1 G,,,"Traitement des infections provoquées par des staphylocoques sensibles telles que les infections : | - de la peau (furonculose, anthrax, abcès, impétigo), des tissus mous et sous-cutanés (phlegmons, cellulites, lymphangites), | - des plaies traumatiques et chirurgicales, et des brûlures, | - des os (arthrite, ostéite, ostéomyélite, spondylodiscite), | - de l'oreille externe (otite externe), | - des voies respiratoires inférieures (abcès pulmonaire, pneumonie, broncho-pneumonie, pleurésie), | - de l'endocarde, | Et les septicémies",,,,Médicament,,,,118.20 dhs,,,,73.90 dhs,Boîte de 6 flacons + 6 solvants (Alcool benzylique à 3%),,,Commercialisé,,A,
